Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
19002231918,"MARTIN'S MARISCOS TAMPICO RESTAURANT, LLC",400 E GRADY DR,AUSTIN,TX,78753,227,1,MARISCOS TAMPICO,10601 N LAMAR BLVD,AUSTIN,TX,78753,227,Y,MB632785,07/05/2006,,03/31/2019,6865,0,19582,0,26447
32048904927,EASTERN DINER LLC,3008 GONZALES ST APT 100,AUSTIN,TX,78702,227,1,SAWYER & CO,4827 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB858914,12/06/2013,,03/31/2019,15949,7733,4480,0,28162
17426106575,"SHADY GROVE, INC.",1623 TOOMEY RD,AUSTIN,TX,78704,227,1,SHADY GROVE,1624 BARTON SPRINGS RD,AUSTIN,TX,78704,227,Y,MB227187,12/01/1993,,03/31/2019,59612,6588,34944,0,101144
32043614737,"WUPBEVERAGE, LLC",1000 E 41ST ST STE 210,AUSTIN,TX,78751,227,1,WINGZUP,1000 E 41ST ST STE 210,AUSTIN,TX,78751,227,Y,MB772438,04/08/2011,,03/31/2019,17222,85,21532,0,38839
32051221417,"YARD BAR BURNET, LLC",1601 E 5TH ST APT 225,AUSTIN,TX,78702,227,1,YARD BAR,6700 BURNET RD,AUSTIN,TX,78757,227,Y,MB914878,07/22/2015,,03/31/2019,25243,2457,43827,0,71527
32052468264,SOGNO RESTAURANTS LLC,2400 E CESAR CHAVEZ ST STE 304,AUSTIN,TX,78702,227,2,JUNIPER,2400 E CESAR CHAVEZ ST STE 304,AUSTIN,TX,78702,227,Y,MB897105,02/04/2015,,03/31/2019,27835,39168,2821,0,69824
17422340509,"TRUDY'S TEXAS STAR, INC.",8133 MESA DR STE 206,AUSTIN,TX,78759,227,4,TRUDY'S NORTH STAR,8820 BURNET RD # 600,AUSTIN,TX,78757,227,Y,MB197650,09/12/1995,,03/31/2019,141943,5211,15205,0,162359
17519750495,"PREMIER HOSPITALITY, INC.",PO BOX 352 ATTN: RUTHA BROWN,BUFFALO,NY,14240,0,20,BASS CONCERT HALL PERFORMING ARTS CENTER,510 E 23RD ST,AUSTIN,TX,78712,227,Y,MB530222,02/11/2003,,03/31/2019,0,0,0,0,0
32023262572,ABEL MARQUEZ,9120 N INTERSTATE 35,AUSTIN,TX,78753,227,2,LOS POTRILLOS RESTAURANT,9120 N INTERSTATE 35,AUSTIN,TX,78753,227,Y,MB966764,12/14/2016,,03/31/2019,4621,0,18823,0,23444
32065210109,JRMP MANAGEMENT LLC,3801 KEATS DR,AUSTIN,TX,78704,227,1,HUDSON'S HILL COUNTRY,3509 RANCH ROAD 620 N,AUSTIN,TX,78734,227,N,MB1008977,03/05/2018,,03/31/2019,4238,7467,476,0,12181
32052136945,LILY RESTO LLC,12016 BROTEN ST,AUSTIN,TX,78748,227,1,EURASIA SUSHI BAR & SEAFOOD,7101 W HIGHWAY 71 STE C13,AUSTIN,TX,78735,227,Y,MB961579,10/20/2016,,03/31/2019,7463,13727,7626,0,28816
32050718363,BACKSLIDERS LLC,11308 ROBERT WOODING DR,AUSTIN,TX,78748,227,1,SOUTH AUSTIN BEER GARDEN,10700 MANCHACA RD,AUSTIN,TX,78748,227,N,MB1041243,01/03/2019,,03/31/2019,0,0,0,0,0
18002147959,SHAYNDICT ENDEAVORING COMPANY,3808 S CONGRESS AVE,AUSTIN,TX,78704,227,6,RUSTY CANNON PUB,730 W STASSNEY LN STE 120,AUSTIN,TX,78745,227,Y,MB928183,12/01/2015,,03/31/2019,32377,509,27082,0,59968
15823417728,"CAPITAL GRILLE HOLDINGS, INC.",PO BOX 695011,ORLANDO,FL,32869,0,5,THE CAPITAL GRILLE,117 W 4TH ST,AUSTIN,TX,78701,227,Y,MB934301,02/08/2016,,03/31/2019,58449,127912,7695,0,194056
32060828574,DOC B'S FRESH KITCHEN-DOMAIN AUSTIN LLC,213 W INSTITUTE PL STE 701,CHICAGO,IL,60610,0,1,DOC B'S FRESH KITCHEN,3001 PALM WAY STE 120,AUSTIN,TX,78758,227,Y,MB991688,08/17/2017,,03/31/2019,51941,31910,18775,0,102626
17425963323,"MORE J.B., INC.",PO BOX 50550,AUSTIN,TX,78763,227,1,CAIN & ABEL'S,2313 RIO GRANDE ST,AUSTIN,TX,78705,227,Y,MB222039,12/01/1993,,03/31/2019,62481,135,36445,0,99061
32053826189,"AJ SALSAS RESTAURANT, LLC",2404 APPLE VALLEY CIR,AUSTIN,TX,78747,227,1,SALSAS MEXICAN CUISINE & CANTINA,3840 RANCH ROAD 620 S,AUSTIN,TX,78738,227,Y,MB915314,07/27/2015,,03/31/2019,11439,609,4341,0,16389
15814983126,"RARE HOSPITALITY INTERNATIONAL, INC.",PO BOX 695016,ORLANDO,FL,32869,0,10,LONGHORN STEAKHOUSE #5396,9900 S INTERSTATE 35,AUSTIN,TX,78748,227,Y,MB794486,01/09/2012,,03/31/2019,17052,7468,8273,0,32793
32046977198,"FIREHOUSE BAR, LLC",605 BRAZOS ST STE 100,AUSTIN,TX,78701,227,1,"FIREHOUSE BAR, LLC",605 BRAZOS ST STE 100,AUSTIN,TX,78701,227,Y,MB820117,09/21/2012,,03/31/2019,85794,1575,21353,0,108722
17519750495,"PREMIER HOSPITALITY, INC.",PO BOX 352 ATTN: RUTHA BROWN,BUFFALO,NY,14240,0,23,"PREMIER HOSPITALITY, INC.",1701 RED RIVER ST,AUSTIN,TX,78701,227,Y,MB530218,02/11/2003,,03/31/2019,243381,1241,138909,0,383531
17519750495,"PREMIER HOSPITALITY, INC.",PO BOX 352 ATTN: RUTHA BROWN,BUFFALO,NY,14240,0,108,"PREMIER HOSPITALITY, INC. @ DELTA SKY CLUB AUS",3600 PRESIDENTIAL BLVD STE 4708,AUSTIN,TX,78719,227,Y,MB1043921,02/01/2019,,03/31/2019,0,0,0,0,0
32046734318,"INKA CINKO, LLC",1707 E 6TH ST,AUSTIN,TX,78702,227,1,TAMALE HOUSE EAST,1707 E 6TH ST,AUSTIN,TX,78702,227,Y,MB882363,08/25/2014,,03/31/2019,17759,1339,5776,0,24874
17413694104,ZACHARY SCOTT THEATRE CENTER,1510 TOOMEY RD,AUSTIN,TX,78704,227,8,TOPFER THEATRE/KLEBERG THEATRE,202 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB813359,07/12/2012,,03/31/2019,27521,15335,11645,0,54501
12001540124,"HABANA 6TH ST., INC.",9308 SAWYER FAY LN,AUSTIN,TX,78748,227,2,HABANA SOCO RESTAURANT,2728 S CONGRESS AVE TRLR 1,AUSTIN,TX,78704,227,Y,MB634471,07/26/2006,,03/31/2019,20565,2500,8000,0,31065
32050235871,"DRAFTING ROOM, LLC",88 1/2 RAINEY ST,AUSTIN,TX,78701,227,1,DRAFTING ROOM,88 1/2 RAINEY ST,AUSTIN,TX,78701,227,Y,MB983750,05/28/2017,,03/31/2019,51351,37813,4294,0,93458
32024071774,"SG FALCON SERVICES, L.L.C.",15201 FALCON HEAD BLVD,AUSTIN,TX,78738,227,1,FALCONHEAD GOLF CLUB,15201 FALCON HEAD BLVD,AUSTIN,TX,78738,227,Y,MB699303,07/28/2008,,03/31/2019,19809,176,25100,0,45085
17460487568,"AUSTIN LODGE NO. 1735, LOYAL ORDER OF MOOSE, INCOR",2103 E M FRANKLIN AVE,AUSTIN,TX,78723,227,1,LOYAL ORDER OF MOOSE LODGE #1735,2103 E M FRANKLIN AVE,AUSTIN,TX,78723,227,Y,NE409758,06/29/2007,,03/31/2019,0,0,0,0,0
17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,4,OLIVE GARDEN OF TEXAS #1044,8833 BURNET RD,AUSTIN,TX,78757,227,Y,MB188256,12/01/1993,,03/31/2019,10520,11236,3844,0,25600
32068964785,"PRESTIGE WORLDWIDE EVENT CENTER, LLC",1424 BISCUIT DR,AUSTIN,TX,78754,227,1,THE VENUE,516 E 6TH ST,AUSTIN,TX,78701,227,Y,MB1045638,02/22/2019,,03/31/2019,0,0,0,0,44776
32043031429,"1901 SOUTH LAMAR, LLC",1901 S LAMAR BLVD,AUSTIN,TX,78704,227,1,CORNER BAR,1901 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB793210,12/21/2011,,03/31/2019,33763,1561,32546,0,67870
32058900997,LA SABROSA DE AUSTIN INC,2110 E RIVERSIDE DR,AUSTIN,TX,78741,227,1,TAQUERIAS ARANDINAS,2110 E RIVERSIDE DR,AUSTIN,TX,78741,227,Y,MB1034419,10/18/2018,,03/31/2019,19036,0,11392,0,30428
32066498315,PLAID DOMAIN LLC,691 BISHOP HEIGHTS LN,DALLAS,TX,75208,57,2,HOUNDSTOOTH COFFEE,11501 ROCK ROSE AVE STE 118,AUSTIN,TX,78758,227,Y,MB1038562,11/30/2018,,03/31/2019,2333,517,904,0,3754
32067408263,"RIVHER HOLDINGS, LLC.",11119 ALTERRA PKWY APT 1416,AUSTIN,TX,78758,227,2,MONITOS MEXICAN GRILL & CANTINA,8127 MESA DR STE B200,AUSTIN,TX,78759,227,Y,MB1035327,10/26/2018,,03/31/2019,3916,301,803,0,5020
32066563241,"GLORINDA'S RESTAURANTE, LLC",1102 OMEGA ST,AUSTIN,TX,78721,227,1,CATEDRAL DE MARISCOS,220 E ANDERSON LN,AUSTIN,TX,78752,227,Y,MB1020522,06/26/2018,,03/31/2019,1320,0,6545,0,7865
17215662176,ABUELO'S BEVERAGE CORPORATION,4413 82ND ST STE 250,LUBBOCK,TX,79424,152,7,ABUELO'S BEVERAGE CORPORATION,2901 S CAPITAL OF TEXAS HWY BLDG 7,AUSTIN,TX,78746,227,Y,MB545331,10/20/2003,,03/31/2019,27447,3512,5011,0,35970
32053873280,GUEULE DE BOIS LLC,3110 GUADALUPE ST STE 400,AUSTIN,TX,78705,227,1,GUEULE DE BOIS,8504 S CONGRESS AVE,AUSTIN,TX,78745,227,Y,MB1033676,10/12/2018,,03/31/2019,26636,1934,10368,0,38938
32054892867,"DOMAIN CULINARY GROUP, LLC",1803 W 43RD ST,HOUSTON,TX,77018,101,1,CYCLONE ANAYAS - DOMAIN,3120 PALM WAY STE 170,AUSTIN,TX,78758,227,Y,MB987707,07/10/2017,,03/31/2019,124782,16538,22989,0,164309
32056414405,"THE BEER PLANT, LLC",1100 YAUPON VALLEY RD,W LAKE HILLS,TX,78746,227,1,THE BEER PLANT,3110 WINDSOR RD,AUSTIN,TX,78703,227,Y,MB937371,03/09/2016,,03/31/2019,15919,11776,20765,0,48460
32046607985,"TCBG TEXAS CLUB BAR & GRILL, INCORPORATED",8903 MARSH DR,AUSTIN,TX,78748,227,1,TEXAS CLUB BAR & GRILL,4914 BURLESON RD,AUSTIN,TX,78744,227,Y,MB805169,04/26/2012,,03/31/2019,10866,0,17635,0,28501
17413976576,"KNEBEL POST #83, THE AMERICAN LEGION, DEPARTMENT O",PO BOX 17846,AUSTIN,TX,78760,227,1,AMERICAN LEGION POST 83,4401 E SAINT ELMO RD,AUSTIN,TX,78744,227,Y,NE490370,04/19/2001,,03/31/2019,3176,38,7579,0,10793
32055275682,COLLEGE ROADHOUSE LLC,9515 N LAMAR BLVD STE 230,AUSTIN,TX,78753,227,1,COLLEGE ROADHOUSE LLC,9515 N LAMAR BLVD STE 230,AUSTIN,TX,78753,227,Y,MB901828,03/20/2015,,03/31/2019,8000,0,5700,0,13700
32058075816,"EDDIE V'S HOLDINGS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,2,EDDIE V'S PRIME SEAFOOD,9400B ARBORETUM BLVD,AUSTIN,TX,78759,227,Y,MB791245,02/01/2016,,03/31/2019,65295,114558,4827,0,184680
32051165507,"OLAMAIE, LP",1610 SAN ANTONIO ST,AUSTIN,TX,78701,227,1,OLAMAIE,1610 SAN ANTONIO ST,AUSTIN,TX,78701,227,Y,MB878800,07/22/2014,,03/31/2019,26100,52340,1935,0,80375
32058940068,EL NOCTURNO LLC,7601 N LAMAR BLVD STE A,AUSTIN,TX,78752,227,1,EL NOCTURNO SPORTS BAR,7601 N LAMAR BLVD STE A,AUSTIN,TX,78752,227,Y,MB935425,02/18/2016,,03/31/2019,15007,0,29103,0,44110
17519750495,"PREMIER HOSPITALITY, INC.",PO BOX 352 ATTN: RUTHA BROWN,BUFFALO,NY,14240,0,38,"PREMIER HOSPITALIT, INC.",1300 E MARTIN LUTHER KING JR BLVD,AUSTIN,TX,78722,227,Y,MB686913,03/14/2008,,03/31/2019,0,0,0,0,0
32060840215,VIPER MANAGEMENT SERVICES LLC,8236 BEDFORD EULESS RD,N RICHLND HLS,TX,76180,220,1,HUDSON TAVERN,5000 HUDSON BEND RD STE D&E,AUSTIN,TX,78734,227,N,MB962407,10/26/2016,,03/31/2019,15420,541,9422,0,25383
32064642633,"HOLLY-HOOD, LLC",406 W 51ST ST UNIT B,AUSTIN,TX,78751,227,1,CANTINA HOLLY,2500 E 6TH ST,AUSTIN,TX,78702,227,Y,MB1005386,01/25/2018,,03/31/2019,36405,876,10536,0,47817
32045145474,"THE POWDER ROOM, LLC",3512 BANKSIDE ST,AUSTIN,TX,78748,227,2,POP,620 W 6TH ST UNIT 1,AUSTIN,TX,78701,227,Y,MB866565,03/17/2014,,03/31/2019,82000,5206,11751,0,98957
12033106571,PALMAR INC,2030 E OLTORF ST STE 110,AUSTIN,TX,78741,227,4,LA FERIA,6301 W PARMER LN STE 601A,AUSTIN,TX,78729,227,N,MB622142,11/01/2016,,03/31/2019,17030,9,4906,0,21945
32049110797,HABESHA RESTAURANT LLC.,115 COPPERWOOD LOOP,ROUND ROCK,TX,78665,246,1,HABESHA RESTAURANT AND BAR,6019 N INTERSTATE 35,AUSTIN,TX,78723,227,Y,MB824258,11/09/2012,,03/31/2019,231,254,260,0,745
32051327487,THE ORIGINAL NEW ORLEANS PO-BOY AND GUMBO SHOP LIM,1806 E 12TH ST,AUSTIN,TX,78702,227,4,BIG EASY BAR AND GRILL,1806 E 12TH ST,AUSTIN,TX,78702,227,Y,MB984446,06/05/2017,,03/31/2019,4227,103,6578,0,10908
32062668002,"MORKBEL N, LLC",6907 WINDRIFT WAY,AUSTIN,TX,78745,227,1,TERMINAL SIX,302 E 6TH ST # 304,AUSTIN,TX,78701,227,Y,MB998570,10/26/2017,,03/31/2019,17001,0,2951,0,19952
32040185798,"RED RIVER TAVERN, INC.",710 RED RIVER ST,AUSTIN,TX,78701,227,1,VALHALLA,710 RED RIVER ST,AUSTIN,TX,78701,227,Y,MB738490,12/14/2009,,03/31/2019,22617,354,25098,0,48069
17521332019,"OLIVE GARDEN OF TEXAS, LLC",PO BOX 695011,ORLANDO,FL,32869,0,48,OLIVE GARDEN OF TEXAS #1537,12827 RANCH ROAD 620 N,AUSTIN,TX,78750,246,Y,MB519984,07/31/2002,,03/31/2019,12142,18133,5061,0,35336
32048408861,GOURDOUGH'S PUBLIC HOUSE LLC,2700 S LAMAR BLVD,AUSTIN,TX,78704,227,2,GOURDOUGH'S PUBLIC HOUSE,2700 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB822085,10/15/2012,,03/31/2019,26593,2856,21409,0,50858
17422340509,"TRUDY'S TEXAS STAR, INC.",8133 MESA DR STE 206,AUSTIN,TX,78759,227,1,TRUDY'S TEXAS STAR CAFE,409 W 30TH ST,AUSTIN,TX,78705,227,Y,MB144220,12/01/1993,,03/31/2019,82046,1663,8971,0,92680
32050533457,"REVOLUTION SPIRITS DISTILLING CO., LLC",12345 PAULS VALLEY RD STE G,AUSTIN,TX,78737,105,1,REVOLUTION SPIRITS,12345 PAULS VALLEY RD STE G,AUSTIN,TX,78737,105,N,D 839935,09/01/2013,,03/31/2019,9256,0,0,0,9256
32051169715,"SMALL VICTORY, LLC",108 E 7TH ST,AUSTIN,TX,78701,227,1,SMALL VICTORY,108 E 7TH ST,AUSTIN,TX,78701,227,Y,MB929149,12/09/2015,,03/31/2019,70671,5787,2680,0,79138
17427309731,HAPPY GOODS INC.,PO BOX 6217,AUSTIN,TX,78762,227,13,THE GET SET,10000 LOGISTICS LN,AUSTIN,TX,78719,227,Y,MB1020122,06/22/2018,,03/31/2019,22438,4270,19176,0,45884
17425684358,"4709 INCORPORATED, D/B/A MIDTOWN LIVE",13276 N HIGHWAY 183 STE 208,AUSTIN,TX,78750,246,2,MIDTOWN LIVE SPORTS CAFE,7408 CAMERON RD STE E,AUSTIN,TX,78752,227,Y,MB215951,12/01/1993,,03/31/2019,52160,3341,9590,0,65091
17429501285,"SAN LUIS TAQUERIA, INC.",1816 S LAMAR BLVD,AUSTIN,TX,78704,227,1,SAZON,1816 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB496739,07/12/2001,,03/31/2019,6362,348,1807,0,8517
32056429486,"TV TEXAS LIQUOR MANAGEMENT COMPANY, LLC",4333 TERAVISTA CLUB DR,ROUND ROCK,TX,78665,246,3,AVERY RANCH GOLF CLUB,10500 AVERY CLUB DR,AUSTIN,TX,78717,246,Y,MB952349,07/25/2016,,03/31/2019,10261,1880,18347,0,30488
32058848972,"PAPADOM PARTNERS, LLC",4892 W HIGHWAY 290,SUNSET VALLEY,TX,78735,227,1,PAPADOM INDIAN RESTAURANT,310 COLORADO ST,AUSTIN,TX,78701,227,Y,MB934169,02/05/2016,,03/31/2019,1081,742,876,0,2699
17514214240,"RED LOBSTER OF TEXAS, INC.",PO BOX 695011,ORLANDO,FL,32869,0,25,RED LOBSTER RESTAURANT #314,3815 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB131041,12/01/1993,,03/31/2019,16545,6412,4666,0,27623
18105671657,"MORNINGSTAR TEXAS BEVERAGE, L.L.C.",146 WESTCOTT ST STE 200,HOUSTON,TX,77007,101,2,COURTYARD BY MARRIOTT AUSTIN-UNIVERSITY AREA,5660 N INTERSTATE 35,AUSTIN,TX,78751,227,Y,MB526186,07/30/2018,,03/31/2019,4344,3618,2048,0,10010
32062219095,MODERN GOAT LLC,PO BOX 90606,AUSTIN,TX,78709,227,1,GOTHAM,1700 E 2ND ST STE A,AUSTIN,TX,78702,227,Y,MB1018166,06/11/2018,,03/31/2019,4295,2707,901,0,7903
12033037859,"CSCP REAL ESTATE, LP",5900 W SLAUGHTER LN STE 490,AUSTIN,TX,78749,227,1,MANGIERI'S PIZZA CAFE,5900 W SLAUGHTER LN STE 490,AUSTIN,TX,78749,227,Y,MB765121,01/07/2011,,03/31/2019,2945,6488,3639,0,13072
32061048990,"TFC BEVERAGES, LLC",3305 LAFAYETTE AVE APT B,AUSTIN,TX,78722,227,2,THE FRONT PAGE,1023 SPRINGDALE RD BLDG 1 STE F,AUSTIN,TX,78721,227,Y,MB1042354,01/16/2019,,03/31/2019,2664,790,5488,0,8942
32055614955,RICO SUAVE LLC,4807 SPICEWOOD SPRINGS RD STE 2110,AUSTIN,TX,78759,227,1,CJ'S CORNER BAR,1200 W HOWARD LN STE J,AUSTIN,TX,78753,227,Y,MB895014,01/12/2015,,03/31/2019,34486,133,14361,0,48980
32063299294,"EC1 BEVERAGES, LLC",1906 REDLANDS ST,AUSTIN,TX,78757,227,1,ELDORADO CAFE,3300 W ANDERSON LN STE 303,AUSTIN,TX,78757,227,Y,MB982414,05/16/2017,,03/31/2019,69593,5299,10855,0,85747
32066164867,"CLUB  LATINO, LLC",8700 MANCHACA RD STE 406,AUSTIN,TX,78748,227,1,"CLUB  LATINO, LLC",1903 E RIVERSIDE DR # 1907,AUSTIN,TX,78741,227,Y,MB1016250,05/23/2018,,03/31/2019,21588,0,39556,0,61144
32067037955,EL JAROCHO CUBAN AND MEXICAN GRILL INC,13609 N INTERSTATE 35 STE B,AUSTIN,TX,78753,227,1,EL JAROCHO CUBAN AND MEXICAN GRILL INC,13609 N INTERSTATE 35 STE B,AUSTIN,TX,78753,227,Y,MB1026811,08/15/2018,,03/31/2019,1246,0,986,0,2232
32049886024,BLANCONEGRO LLC,501 N INTERSTATE 35 STE 112,AUSTIN,TX,78702,227,1,NORTH DOOR,501 N INTERSTATE 35,AUSTIN,TX,78702,227,Y,MB844416,06/25/2013,,03/31/2019,38800,2380,23668,0,64848
32041434617,"JLM BAR GROUP, LLC",515 PEDERNALES ST,AUSTIN,TX,78702,227,1,ST ROCH'S BAR,515 PEDERNALES ST,AUSTIN,TX,78702,227,Y,MB749342,06/02/2010,,03/31/2019,18382,1455,11999,0,31836
32015556577,"CATFISH KING, LLC",4713 ENGLEWOOD DR,AUSTIN,TX,78745,227,2,MR CATFISH AND MORE,1144 AIRPORT BLVD STE 220,AUSTIN,TX,78702,227,Y,MB1010139,03/19/2018,,03/31/2019,5611,50,1491,0,7152
12089400647,"NOMAD BAR, LLC",1213 CORONA DR,AUSTIN,TX,78723,227,1,KNOMAD BAR,1213 CORONA DR,AUSTIN,TX,78723,227,Y,MB685560,03/03/2008,,03/31/2019,51753,2047,37767,0,91567
17422340509,"TRUDY'S TEXAS STAR, INC.",8133 MESA DR STE 206,AUSTIN,TX,78759,227,6,SOUTH CONGRESS CAFE,1600 S CONGRESS AVE,AUSTIN,TX,78704,227,Y,MB516702,07/09/2002,,03/31/2019,60328,34028,6880,0,101236
32063859220,CIELO BISTRO GROUP LLC,1608 W 35TH ST,AUSTIN,TX,78703,227,1,CIELO BISTRO GROUP LLC,7032 WOOD HOLLOW DR # 101,AUSTIN,TX,78731,227,Y,MB1014549,05/07/2018,,03/31/2019,13470,4580,2186,0,20236
32051767013,JAPON SUSHI STEAK HOUSE INC.,6801 N INTERSTATE 35,AUSTIN,TX,78752,227,2,JAPON SUSHI STEAK HOUSE INC.,807 CAMINO LA COSTA,AUSTIN,TX,78752,227,Y,MB1033064,10/08/2018,,03/31/2019,4373,4418,4418,0,13209
17427366855,"LOS COMALES, INC.",2136 E 7TH ST,AUSTIN,TX,78702,227,1,LOS COMALES MEXICAN RESTAURANT,2136 E 7TH ST,AUSTIN,TX,78702,227,Y,MB818965,09/07/2012,,03/31/2019,3746,0,2691,0,6437
32064929329,OSEYO RESTAURANT LLC,1517 FOREST TRL,AUSTIN,TX,78703,227,1,OSEYO RESTAURANT,1628 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB1045601,02/22/2019,,03/31/2019,0,0,0,0,0
14628416514,"SOUTHWEST THEATRES, LLC",56 OLYMPIA CANYON WAY,LAS VEGAS,NV,89141,0,1,SOUTHWEST THEATERS LAKE CREEK 7,13729 N HIGHWAY 183 STE 1500,AUSTIN,TX,78750,246,Y,MB1046770,03/08/2019,,03/31/2019,0,0,0,0,0
32066998249,"PLANET ROCK DISTILLERY, LLC",5401 HUDSON BEND RD,AUSTIN,TX,78734,227,1,PLANET ROCK DISTILLERY,5401 HUDSON BEND RD,AUSTIN,TX,78734,227,N,D 1045060,02/14/2019,,03/31/2019,0,0,0,0,44776
32065160809,"DGWB, INC.",1018 W 11TH ST STE 200,AUSTIN,TX,78703,227,1,THE GROVE WINE BAR AND KITCHEN,11700 DOMAIN DR STE 148,AUSTIN,TX,78758,227,Y,MB1048992,03/29/2019,,03/31/2019,0,0,0,0,0
32060904094,"TENTEN HOLDINGS, LLC",511 RIO GRANDE ST,AUSTIN,TX,78701,227,1,TENTEN AUSTIN,501 W 6TH ST STE 101,AUSTIN,TX,78701,227,Y,MB1034941,10/24/2018,,03/31/2019,0,0,0,0,0
32050668220,"COMIDA RAMOS, INC",14611 N MOPAC EXPRESSWAY STE 103,AUSTIN,TX,78728,246,1,RAMOS RESTRAURANT #3,14611 N MO PAC EXPY STE 103,AUSTIN,TX,78728,227,N,MB797592,07/01/2013,,03/31/2019,6889,108,2920,0,9917
32054390789,"VINAIGRETTE TX, LLC",709 DON CUBERO ALY,SANTA FE,NM,87505,0,1,VINAIGRETTE,2201 COLLEGE AVE,AUSTIN,TX,78704,227,Y,MB915902,07/31/2015,,03/31/2019,9973,9818,2579,0,22370
32037968495,"ROARING FORK AUSTIN STONELAKE, LLC",7377 E DOUBLETREE RANCH RD STE 180,SCOTTSDALE,AZ,85258,0,1,"ROARING FORK AUSTIN STONELAKE, LLC",10850 STONELAKE BLVD,AUSTIN,TX,78759,227,Y,MB717789,03/23/2009,,03/31/2019,78021,64874,12593,0,155488
32058731038,"COMEDOR, LLC",1101 S CAPITAL OF TEXAS HWY STE K150,W LAKE HILLS,TX,78746,227,1,COMEDOR,501 COLORADO ST,AUSTIN,TX,78701,227,Y,MB1043885,02/01/2019,,03/31/2019,0,0,0,0,0
17425171117,"DIRTY MARTIN'S PLACE, INC.",PO BOX 301359,AUSTIN,TX,78703,227,1,DIRTY MARTIN'S,2808 GUADALUPE ST,AUSTIN,TX,78705,227,Y,MB951922,07/21/2016,,03/31/2019,8430,783,7419,0,16632
32054617876,"CHAZ 13, LLC",51 RAINEY ST STE 100,AUSTIN,TX,78701,227,1,EMMER AND RYE,51 RAINEY ST,AUSTIN,TX,78701,227,Y,MB923179,10/09/2015,,03/31/2019,54845,87234,6775,0,148854
32058829824,"THE ROLLING ROOSTER, LLC",3100 ESPERANZA XING APT 6335,AUSTIN,TX,78758,227,4,THE ROLLING ROOSTER,1104 E 11TH ST,AUSTIN,TX,78702,227,Y,MB1009585,03/13/2018,,03/31/2019,0,0,0,0,0
14709306535,"CHEDDAR'S TEXAS, LLC",1000 DARDEN CENTER DR,ORLANDO,FL,32837,0,21,CHEDDERS CASUAL CAFE,4301 W WILLIAM CANNON DR,AUSTIN,TX,78749,227,Y,MB228006,03/13/2008,06/11/2019,03/31/2019,22044,1507,8093,0,31644
32058829824,"THE ROLLING ROOSTER, LLC",3100 ESPERANZA XING APT 6335,AUSTIN,TX,78758,227,3,THE ROLLING ROOSTER,13717 BURNET RD STE 300,AUSTIN,TX,78727,227,Y,MB980781,05/03/2017,,03/31/2019,4398,0,868,0,5266
32063426285,"BLT GAMING, LLC",7704 MARBLE CREST DR,AUSTIN,TX,78747,227,1,BETSY'S BILLIARDS,1901 W WILLIAM CANNON DR STE 147,AUSTIN,TX,78745,227,Y,MB1045348,02/19/2019,,03/31/2019,0,0,0,0,0
32049026597,"ZACK'S QUINLAN CROSSING, LLC",6550 COMANCHE TRL STE 101_ATTN: BON TEMP,AUSTIN,TX,78732,227,1,ZACK'S AMERICAN BISTRO,5145 RANCH ROAD 620 N BLDG C,AUSTIN,TX,78732,227,N,MB827912,05/26/2017,,03/31/2019,0,0,0,0,44775
32042809023,"MJS VENTURES, LLC",207 E 53RD ST,AUSTIN,TX,78751,227,1,DRINK.WELL.,207 E 53RD ST,AUSTIN,TX,78751,227,Y,MB765968,01/21/2011,,03/31/2019,51048,7197,4752,0,62997
32018681760,BLUE STAR CAFETERIA L.P.,1013 W 34TH ST,AUSTIN,TX,78705,227,1,BLUE STAR CAFETERIA,4800 BURNET RD STE 300,AUSTIN,TX,78756,227,Y,MB872395,05/16/2014,,03/31/2019,0,0,0,0,0
32061036854,"AUSTIN EATERY 2, LLC",3829 LORNA RD STE 306,BIRMINGHAM,AL,35244,0,1,NEWK'S EATERY,408 CONGRESS AVE,AUSTIN,TX,78701,227,Y,MB1005672,01/26/2018,,03/31/2019,0,0,1787,0,1787
32063448354,"TYPESTEREO, LLC",908 E 5TH ST STE 112,AUSTIN,TX,78702,227,1,STEREOTYPE,510 RIO GRANDE ST,AUSTIN,TX,78701,227,Y,MB999823,11/09/2017,,03/31/2019,87235,2681,21938,0,111854
